Schooling,Year, thinness  1-19 years, thinness 5-9 years,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles ,Income composition of resources,under-five deaths ,Polio,Total expenditure,Population, HIV/AIDS,GDP,Life
11.4,2015,4,4.1,373,2,,0,9,0,0.541,3,84,,131911,7.1,3136.92511,58.9
11.4,2014,4.3,4.3,382,2,0.01,574.3895102,98,0,0.541,3,98,9.25,129597,7.3,3464.35169,58.4
11.4,2013,4.5,4.6,393,2,0.01,708.9556648,98,0,0.539,3,98,9.66,1271456,9.8,3598.75972,57.6
11.3,2012,4.8,4.9,412,2,0.01,720.2333929,95,0,0.534,3,92,8.76,1248158,12.2,3851.51547,56.5
11.2,2011,5.1,5.2,438,2,5.2,735.7090978,91,0,0.526,3,85,8.61,1225258,15.7,3934.27325,55
11,2010,5.4,5.6,459,2,4.93,56.93670561,89,313,0.523,4,89,8.47,122843,21.6,369.239336,53.6
10.8,2009,5.8,5.9,46,3,4.9,47.6164523,88,26,0.519,4,89,8.46,118675,33.7,332.517125,52.6
10.6,2008,6.1,6.3,477,3,4.87,413.0063027,9,1,0.514,4,89,8.19,1158897,40.2,2842.438422,51.4
10.5,2007,6.5,6.7,51,3,5.55,43.3664999,92,0,0.508,4,88,7.5,1138434,40.7,347.48798,50
9.9,2006,6.9,7.1,564,3,5.53,437.0802438,93,0,0.502,4,88,6.81,112514,43.7,2937.36723,47.8
9.7,2005,7.3,7.5,63,3,5.08,372.1651473,95,0,0.495,4,88,6.8,115873,49.1,2873.862141,46
9.4,2004,7.7,7.9,69,3,5.78,37.43857664,93,0,0.492,4,88,5.88,19553,50.3,2529.633557,45.6
9.1,2003,8.2,8.4,6,3,5.65,2.819124474,9,350,0.493,4,87,5.71,187392,50.6,22.99449,45.9
9.2,2002,8.6,8.8,587,3,5.52,131.0421269,88,37,0.502,4,87,5.16,1893,49.9,1324.996228,46.4
9.3,2001,9,9.2,568,3,6.72,143.6197316,86,49,0.506,4,87,5.11,172927,48.8,1437.634951,47.1
9.4,2000,9.4,9.6,536,3,7.19,25.21683318,83,10,0.516,4,87,5.26,161468,46.4,1637.4567,48.4
15.9,2015,1.5,1.4,53,0,,0,67,22,0.909,0,98,,9799186,0.1,5585.25847,82.4
15.8,2014,1.5,1.3,54,0,7.3,1142.212403,67,26,0.906,0,98,11.93,969611,0.1,5918.19898,82.3
15.8,2013,1.4,1.3,57,0,7.3,1212.666327,67,51,0.904,0,98,11.97,96379,0.1,6283.24522,81.9
15.8,2012,1.4,1.3,57,0,7.4,10947.02327,53,30,0.903,0,98,11.8,9519374,0.1,57134.777,81.7
16,2011,1.4,1.3,58,0,7.4,11477.6671,42,26,0.901,0,98,11.7,9449213,0.1,59593.28711,81.7
15.8,2010,1.3,1.3,58,0,7.2,778.2477467,,6,0.895,0,98,9.47,9378126,0.1,5276.25591,81.5
15.8,2009,1.3,1.3,62,0,7.3,682.1070608,,3,0.898,0,98,9.94,9298515,0.1,4627.592,81.4
15.7,2008,1.3,1.3,62,0,6.9,8105.590882,,25,0.897,0,98,9.23,9219637,0.1,55746.84238,81.1
15.8,2007,1.3,1.3,63,0,6.9,7593.391622,,1,0.895,0,98,8.92,914892,0.1,53324.37937,89
15.9,2006,1.3,1.3,64,0,6.5,6369.516139,,19,0.892,0,98,8.95,9855,0.1,46256.4716,88
16,2005,1.3,1.3,66,0,6.5,599.0392403,,13,0.89,0,98,9.6,929572,0.1,4385.35315,85
16,2004,1.3,1.3,7,0,6.6,5793.363644,,5,0.888,0,99,9.9,8993531,0.1,42442.2245,83
15.9,2003,1.3,1.3,69,0,6.9,5067.411418,,3,0.882,0,99,9.31,8958229,0.1,36961.42537,82
15.9,2002,1.3,1.3,71,0,6.9,3998.09987,,9,0.88,0,99,9.23,8924958,0.1,29571.7446,79.9
15.9,2001,1.3,1.3,73,0,6.6,3554.546434,,5,0.877,0,99,8.86,889596,0.1,26969.24457,79.8
15.9,2000,1.4,1.3,73,0,6.2,3689.7273,,59,0.873,0,99,8.18,887219,0.1,29283.55,79.6
16,2015,0.4,0.3,49,0,,0,,35,0.938,0,97,,8282396,0.1,8989.8424,83.4
15.9,2014,0.4,0.3,51,0,9.61,19479.91161,,23,0.936,0,96,11.66,8188649,0.1,85814.58857,83.2
15.8,2013,0.4,0.3,52,0,9.73,19099.04506,,175,0.934,0,96,11.71,889346,0.1,84658.88768,83
15.7,2012,0.5,0.3,54,0,9.86,18379.32974,,61,0.932,0,96,11.59,7996861,0.1,83164.38795,82.7
15.6,2011,0.5,0.3,55,0,9.99,18822.86732,,621,0.932,0,96,11.21,7912398,0.1,87998.44468,82.6
15.4,2010,0.5,0.4,57,0,10.01,2198.590865,,77,0.92,0,96,11.7,782499,0.1,74276.71842,82.3
15.3,2009,0.5,0.4,6,0,10.15,14714.82588,,958,0.916,0,96,11,7743831,0.1,69672.471,82.1
15.3,2008,0.5,0.4,6,0,10.29,2084.255535,,2022,0.914,0,96,1.29,7647675,0.1,72119.5687,82
15.3,2007,0.5,0.4,63,0,10.44,11892.33429,,1015,0.911,0,94,1.21,7551117,0.1,63223.46778,81.7
15.2,2006,0.6,0.4,65,0,10.24,10598.08187,,0,0.904,0,94,1.39,7483934,0.1,57348.92788,81.5
15.2,2005,0.6,0.4,66,0,10.15,10055.34981,,60,0.899,0,94,1.86,7437115,0.1,54797.54663,81.1
15.1,2004,0.6,0.4,69,0,10.55,9495.540576,,39,0.895,0,95,1.96,7389625,0.1,53255.97631,81
15,2003,0.6,0.5,72,0,10.82,842.2768087,,574,0.889,0,95,1.93,73391,0.1,4796.56497,85
15.2,2002,0.6,0.5,74,0,10.85,6853.628494,,0,0.89,0,95,1.61,7284753,0.1,41336.72192,84
15.2,2001,0.7,0.5,75,0,11.12,6478.346135,,700,0.888,0,95,1.28,7229854,0.1,38538.64447,82
15.1,2000,0.7,0.5,78,0,11.26,5834.582046,,0,0.879,0,95,9.91,718425,0.1,37813.23426,79.7
9,2015,6.3,6.1,293,6,,0,41,45,0.553,8,5,,18734987,0.1,,64.5
9,2014,6.3,6.1,294,7,0.01,0,47,594,0.575,8,52,3.25,19239,0.1,,64.4
13,2013,6.3,6.1,37,7,0.01,0,71,740,0.635,9,5,3.25,1989141,0.1,,63.6
12.5,2012,6.3,6.1,32,7,0.01,0,43,13,0.645,9,47,3.25,24271,0.1,,62.8
12,2011,6.3,6.1,163,7,0.76,0,66,13,0.646,8,6,3.23,2863993,0.1,,71.7
11.7,2010,6.4,6.1,127,7,0.78,0,84,26,0.65,9,83,3.28,2118834,0.1,,73.7
11.8,2009,6.4,6.2,124,7,0.81,0,84,22,0.648,9,83,3.55,2824893,0.1,,73.8
11.6,2008,6.4,6.2,122,8,0.8,0,83,19,0.651,9,83,3.4,2325443,0.1,,73.8
11.5,2007,6.4,6.2,121,8,0.83,17.98136184,83,403,0.644,9,83,3.72,1963286,0.1,258.3529,73.8
11.4,2006,6.4,6.3,123,8,0.97,122.6523334,83,517,0.636,10,83,3.78,18914977,0.1,1762.24617,73.7
11,2005,6.5,6.3,127,9,0.92,116.2585943,83,375,0.624,10,83,4.11,18294611,0.1,1577.457182,73.5
10.6,2004,6.5,6.3,131,9,0.93,10.21129783,82,189,0.61,10,84,4.48,1786638,0.1,148.852738,73.2
10.3,2003,6.6,6.4,134,9,1.29,94.75639211,81,801,0.599,11,85,5.12,17415266,0.1,1253.39143,73
10.2,2002,6.6,6.5,135,9,1.25,91.70356833,8,538,0.596,11,86,4.94,178791,0.1,1263.13455,72.8
10.1,2001,6.7,6.5,135,10,1.29,93.50075111,8,290,0.589,11,83,4.92,16766899,0.1,1258.421953,72.7
10,2000,6.8,6.6,136,10,1.41,81.7274712,79,146,0.588,12,86,4.92,1641848,0.1,1177.629268,72.6
11.3,2015,3.6,3.7,161,10,,0,96,3,0.625,11,96,,8548651,0.2,918.6771543,69.7
11.3,2014,3.6,3.7,162,10,0.01,7.829008596,97,0,0.622,11,94,6.88,8362745,0.2,114.45919,69.6
11.2,2013,3.6,3.7,163,10,0.01,1.0419164,96,1,0.617,11,97,6.75,817789,0.2,14.214412,69.3
11.1,2012,3.6,3.7,164,10,0.01,71.50892145,94,16,0.613,12,96,6.39,799562,0.2,954.725253,68.8
11.1,2011,3.7,3.7,166,10,0.32,51.9919227,96,1,0.608,12,97,5.98,7815949,0.2,834.5412953,68.1
11.1,2010,3.7,3.8,171,10,0.32,43.34099958,93,0,0.603,12,95,6.4,764163,0.2,738.3475227,67.3
11.1,2009,3.7,3.8,174,10,0.3,35.71613793,93,0,0.601,12,93,5.93,7472819,0.2,666.3458569,66.7
10.8,2008,3.8,3.8,178,10,0.32,4.153362912,86,0,0.592,12,87,5.58,739728,0.3,76.914128,66.4
10.9,2007,3.8,3.8,181,10,0.35,2.272404904,84,2,0.586,12,85,5.35,7152385,0.3,52.35956,66.1
10.7,2006,3.8,3.9,183,10,0.38,2.626234903,88,3,0.579,12,76,5.7,7557,0.3,44.2872665,65.9
10.6,2005,3.8,3.9,194,10,0.37,19.83672308,81,0,0.572,12,79,5.89,6854176,0.3,337.359236,65.5
10.5,2004,3.9,3.9,177,11,0.38,2.093721752,81,4,0.563,13,82,5.7,6712841,0.3,39.281834,65.9
10.1,2003,4,4,182,11,0.36,13.25723997,58,2144,0.553,14,82,4.46,6576877,0.3,236.314438,65.2
9.8,2002,4,4,193,12,0.6,10.68147485,39,927,0.543,15,84,4.48,6447688,0.3,189.3878519,64.3
9.7,2001,4.1,4.1,194,13,0.86,1.142003812,,38,0.535,16,84,4.59,6327125,0.3,17.8159721,64
9.6,2000,4.2,4.1,198,14,0.37,8.943006492,,192,0.529,17,86,4.64,621625,0.3,138.436633,63.7
13.6,2015,7.7,7.7,148,8,,0,99,154,0.738,9,99,,686576,0.1,5814.863134,74.9
13.6,2014,7.8,7.8,152,8,6.41,789.0772949,99,0,0.737,10,99,4.12,68416772,0.1,5941.8471,74.6
13.6,2013,7.9,7.9,153,9,6.5,788.6873403,99,2641,0.733,10,99,4,6814365,0.1,6171.262444,74.5
13.7,2012,8,8.1,154,9,6.56,801.0504655,98,5197,0.729,11,99,4.17,67843979,0.1,5859.915622,74.3
13.3,2011,8.1,8.2,155,10,6.07,748.4451054,98,3156,0.72,11,99,4.12,675313,0.2,5491.159981,74.1
13.1,2010,8.2,8.3,158,10,5.95,71.6850913,98,2583,0.711,12,99,3.81,672888,0.2,575.32176,73.9
13,2009,8.3,8.5,16,11,5.88,547.2101411,98,6071,0.706,12,99,4.11,66881867,0.3,4212.5492,73.7
12.9,2008,8.5,8.6,162,11,5.92,609.9511632,98,7790,0.7,13,99,3.92,6654576,0.3,4378.68746,73.5
12.3,2007,8.6,8.8,165,12,6.2,520.7639087,96,3893,0.687,14,98,3.56,66195615,0.4,3972.26475,73.3
12.4,2006,8.7,8.9,168,13,6.18,433.9210918,96,3588,0.686,15,98,3.49,65824164,0.5,3368.952576,73
12,2005,8.9,9.1,177,13,6.26,321.1953005,96,3526,0.682,15,98,3.55,6542547,0.5,2893.651356,72.5
11.9,2004,9,9.2,189,14,6.17,301.3597791,96,4165,0.674,16,98,3.51,652231,0.5,2659.83918,71.6
11.8,2003,9.1,9.3,189,15,6.14,282.8364612,96,4519,0.666,18,98,3.58,64554952,0.6,2358.93629,71.7
11.5,2002,9.2,9.5,192,16,5.93,27.63810304,95,10315,0.657,19,97,3.7,6473164,0.7,296.54617,71.4
11.2,2001,9.3,9.6,194,17,5.92,176.0625201,95,7319,0.649,20,97,3.32,63543322,0.8,1893.145377,71.2
10.9,2000,9.4,9.7,194,18,5.88,0.27564826,95,4074,0.64,21,97,3.4,6295821,0.8,27.564826,71.1
12.9,2015,2.1,2.1,12,0,,0,92,1,0.746,0,92,,,0.1,,75.7
12.9,2014,2.2,2.2,12,0,1.13,0,97,116,0.743,0,96,6.48,,0.1,,75.5
12.9,2013,2.2,2.2,14,0,1.03,0,97,4,0.741,0,98,6.7,,0.1,,75.3
12.9,2012,2.2,2.2,15,0,1.23,0,98,7,0.739,0,97,6.76,,0.1,,75.1
12.9,2011,2.2,2.3,17,0,1.16,0,96,701,0.735,0,97,6.61,,0.1,,74.9
13,2010,2.3,2.3,18,0,1.47,0,9,217,0.732,0,95,6.83,,0.1,,74.7
13,2009,2.3,2.4,111,0,1.77,0,95,5,0.73,0,96,6.74,,0.1,,74.4
12.2,2008,2.4,2.4,111,0,1.72,0,97,27,0.714,0,96,6.85,,0.1,,74.2
12.2,2007,2.4,2.5,12,0,1.75,0,96,1,0.709,0,96,6.9,,0.1,,73.5
12.1,2006,2.5,2.5,122,0,1.74,0,89,3,0.703,0,92,7.61,,0.1,,73.7
11.9,2005,2.5,2.6,12,0,1.75,0,53,5,0,0,98,7.95,,0.1,,73.6
11.9,2004,2.6,2.6,12,0,2.07,0,,9,0,0,95,8.64,,0.1,,73.5
11.9,2003,2.7,2.7,126,0,2.4,0,,18,0,0,96,9.17,,0.1,,73.2
11.9,2002,2.7,2.7,128,0,2.53,0,,19,0,0,97,9.1,,0.1,,72.8
11.8,2001,2.8,2.8,126,0,3.27,0,,27,0,0,91,8.18,,0.1,,73.1
11.7,2000,2.8,2.8,125,0,2.86,0,,36,0,0,96,8.52,,0.1,,72.6
12.5,2015,1.9,11.1,152,2,,0,76,43,0.603,2,75,,124977,0.1,1161.76935,68.3
12.5,2014,1.9,11.1,155,2,0.01,28.14578503,77,47,0.612,2,76,1.48,1212814,0.1,1153.51578,68
12.5,2013,11.1,11.2,158,2,0.01,3.379874844,82,4,0.62,2,82,1.29,1184366,0.1,117.765674,67.7
12.5,2012,11.2,11.3,159,2,0.01,30.17998548,83,16,0.618,2,83,1.1,115676,0.1,1117.77724,67.4
12.5,2011,11.3,11.4,161,2,0.5,2.726570602,67,763,0.607,3,66,0.76,1131523,0.1,114.56179,67.2
12.4,2010,11.5,11.5,163,2,0.1,38.58376645,72,50,0.599,3,72,0.92,119591,0.1,849.8626972,66.9
12.1,2009,11.6,11.6,165,2,0.09,36.199487,72,10,0.599,3,78,1.2,19221,0.1,757.3114436,66.6
11.7,2008,11.7,11.7,168,2,0.06,36.69198927,79,0,0.566,3,79,0.74,17811,0.1,643.71911,66.2
11.3,2007,11.8,11.8,173,2,0.05,11.75766897,,0,0.541,3,7,0.37,164973,0.1,524.8959363,65.8
11,2006,11.9,11.9,186,2,0.04,28.12560496,,90,0.511,3,62,0.65,148621,0.1,441.53226,64.9
10.6,2005,12,11.9,26,3,0.36,7.127144699,,203,0.492,3,55,1.5,126484,0.1,478.331859,63.7
10.2,2004,12,12,229,3,0.38,8.415788935,,41,0.484,3,57,1.31,996698,0.1,467.5438297,62.3
9.8,2003,12.1,12.1,25,3,0.44,46.3913277,,94,0.485,4,55,2.48,96852,0.1,471.4565823,61
9.8,2002,12.1,12.1,261,3,0.48,5.649123424,,0,0.475,4,38,3.89,923825,0.1,48.61552,62
9.8,2001,12.1,12.2,269,3,0.5,6.556583478,,0,0.47,4,,3.75,892531,0.1,56.4249869,59.4
0,2000,12.2,12.2,276,3,0.5,49.06967155,,0,0,4,,3.26,87167,0.1,422.28633,58.7
12,2015,6.5,6.2,287,13,,0,88,20,0.484,20,88,,741682,1,551.138346,59.9
12,2014,6.6,6.4,285,13,0.01,4.877350139,87,577,0.475,20,85,5.25,7228915,1,62.1318489,59.7
12,2013,6.8,6.6,287,14,0.01,48.73047089,84,564,0.47,20,84,5.12,742948,1.5,579.43485,59.4
12,2012,7,6.8,294,14,0.01,41.60027954,84,238,0.464,21,84,5.11,6859482,1.7,563.6894247,58.9
11.5,2011,7.1,7,34,14,1.44,39.08258546,85,187,0.457,21,85,5.21,6679282,2.6,562.3393592,58.3
11,2010,7.3,7.2,323,14,1.21,41.96145465,83,120,0.449,21,83,5.37,652952,3.8,487.9238913,57.4
10.6,2009,7.5,7.4,336,14,1.24,77.09551224,78,425,0.442,22,78,6.64,633472,4.3,499.6468713,56.7
10.1,2008,7.7,7.6,344,14,1.33,69.35924758,24,187,0.441,22,8,5.73,6161796,4.8,513.391914,56.2
10.6,2007,7.9,7.8,344,14,1.37,0.675682939,,8,0.443,22,72,5.55,5997385,5.1,42.764743,55.9
10.2,2006,8.1,8,345,15,1.37,6.226048785,,26,0.436,22,85,5.56,5837792,5,377.33629,55.7
10.1,2005,8.4,8.3,357,15,1.14,36.62174288,,38,0.435,22,8,5.17,5683268,5,372.1721837,55
10,2004,8.6,8.5,355,15,1.01,3.989928468,,61,0.432,22,71,5.6,5534598,5.1,349.9937253,54.9
9.9,2003,8.8,8.7,355,15,1.02,2.995959823,,295,0.428,22,72,5,539141,5.2,31.437144,54.7
9.7,2002,9,8.9,351,15,1,1.995182912,,363,0.428,22,58,4.7,5251472,5.3,28.832123,54.7
9.4,2001,9.2,9.1,345,14,0.95,2.048574874,,1833,0.426,22,51,4.29,511177,5.3,26.6394652,54.6
9.3,2000,9.4,9.3,339,14,1.1,2.02964427,,3578,0.425,22,63,4.35,497367,5.1,26.3932935,54.6
14.3,2015,0.1,0.1,133,0,,0,78,0,0.718,0,8,,16364,0.1,493.775387,73.5
14.3,2014,0.1,0.1,135,0,0.01,565.9672173,8,0,0.716,0,82,5.18,15782,0.1,4192.349758,73.3
14.3,2013,0.1,0.1,137,0,0.01,584.9449886,82,0,0.718,0,84,4.98,15328,0.1,4266.557174,73.2
14.4,2012,0.1,0.1,138,0,0.01,63.80294988,77,0,0.717,0,79,4.51,14951,0.1,451.542462,73
14.4,2011,0.1,0.1,14,0,0.96,7.033980828,82,0,0.712,0,84,4.6,14577,0.1,445.18866,72.9
14.4,2010,0.1,0.1,142,0,1.24,471.8307668,82,0,0.707,0,84,4.59,14137,0.1,3547.59975,72.8
14.5,2009,0.1,0.1,147,0,1.08,4.783805563,84,0,0.703,0,86,4.67,1364,0.1,37.846563,72.5
14.5,2008,0.1,0.1,145,0,1.1,569.6255035,84,0,0.698,0,88,5.13,135,0.1,3392.64743,72.6
14.5,2007,0.1,0.1,146,0,2.05,568.8692813,87,0,0.698,0,88,5.82,12357,0.1,2932.315883,72.5
14.6,2006,0.1,0.1,148,0,1.79,503.5881956,89,0,0.695,0,89,5.61,11689,0.1,2892.522663,72.4
14.6,2005,0.1,0.1,15,0,1.57,689.9440223,89,0,0.694,0,9,6.52,1141,0.1,2594.74999,72.3
14.6,2004,0.1,0.1,151,0,1.8,423.2953509,9,0,0.693,0,91,4.87,146,0.1,2284.37858,72.2
13.7,2003,0.1,0.1,153,0,1.79,45.85105771,85,0,0.683,0,91,5.9,99789,0.1,229.714718,72
13.5,2002,0.1,0.1,155,0,1.51,310.8203382,88,0,0.679,0,85,5.3,99184,0.1,1842.44421,71.9
13.2,2001,0.1,0.1,157,0,1.35,330.1007394,91,4,0.674,0,91,5.66,98611,0.1,1837.977391,71.8
13.7,2000,0.1,0.1,158,0,1.24,40.49128897,93,0,0.676,0,91,4.75,9882,0.1,263.27236,71.6
12.7,2015,5.7,5.9,17,0,,0,9,0,0.779,0,88,,13692,0.3,17321.83373,71.2
12.7,2014,5.8,6,171,0,6.94,1578.872339,92,0,0.778,0,94,5.93,1354493,0.3,19325.24283,71.1
12.7,2013,5.8,6,172,0,6.71,167.2657906,92,0,0.773,0,94,5.98,1348248,0.3,1967.83283,71
12.6,2012,5.9,6.1,174,0,6.7,1486.236406,92,0,0.772,0,91,5.78,1341588,0.4,19152.531,78
12.6,2011,5.9,6.2,176,0,6.5,144.9850711,9,0,0.774,0,91,5.6,1334788,0.4,1953.9767,76
12.5,2010,5.9,6.3,179,0,6.5,1389.772683,9,0,0.772,0,91,5.29,13281,0.4,16683.94578,74
12.5,2009,6,6.4,183,0,6.37,128.0896289,9,0,0.773,0,9,6.47,1321618,0.2,1458.8796,71
12.4,2008,6.1,6.4,185,0,6.41,1902.693048,9,0,0.767,0,91,4.4,1315372,0.3,21188.11857,69.9
12.4,2007,6.1,6.5,187,0,6.37,136.8836683,89,0,0.76,0,9,4.82,13926,0.7,1653.1844,69.7
12.3,2006,6.2,6.6,188,0,6.35,103.3710689,89,0,0.751,0,89,4.49,133144,0.6,1495.96337,69.6
12.3,2005,6.3,6.7,189,0,6.12,1187.949491,95,0,0.745,0,95,5.31,1296934,0.5,12323.1275,69.5
12.2,2004,6.3,6.8,19,0,5.82,11.85100131,94,0,0.736,0,94,5.22,129535,1,129.51914,69.4
12,2003,6.4,6.9,191,0,5.53,78.72216127,76,0,0.729,1,91,5.13,128452,0.5,884.518666,69.3
11.9,2002,6.5,7,192,0,5.12,72.03911741,5,0,0.721,1,96,5,1277837,2,749.626612,69.2
11.8,2001,6.6,7.1,194,0,4.55,516.7112481,,0,0.715,1,91,4.4,127238,1.2,6935.721451,69.1
11.7,2000,6.7,7.2,197,0,4.68,43.59522964,,0,0.709,1,9,4.17,1267984,0.9,643.947262,69.1
14.6,2015,6.5,6.4,1,3,,0,98,16,0.723,3,98,,11273661,0.1,3828.91589,75.3
14.7,2014,6.5,6.4,12,3,1.39,604.8701316,98,15,0.722,3,98,7,1114398,0.1,4271.68172,75.1
14.7,2013,6.4,6.3,13,3,1.29,594.6453102,98,16,0.72,3,98,7.26,1114558,0.1,4199.47253,74.9
14.6,2012,6.4,6.3,13,3,1.3,585.8776761,97,48,0.717,3,97,7.18,1886668,0.1,4137.55421,74.9
14.5,2011,6.4,6.3,13,3,1.29,623.2120325,98,11,0.714,3,98,7.15,1761467,0.1,4256.91279,74.8
14.4,2010,6.3,6.3,12,3,1.28,64.85616718,98,1,0.71,3,98,6.54,1639931,0.1,414.15177,74.8
14.4,2009,6.3,6.3,12,3,1.4,585.6307861,99,1,0.706,3,99,6.18,1521834,0.1,4129.977335,74.7
14.3,2008,6.3,6.3,12,3,1.37,53.08451654,99,2,0.701,3,99,5.63,147336,0.1,431.9326,74.7
14.3,2007,6.3,6.3,12,3,1.24,469.6282925,98,4,0.695,4,98,5.64,129887,0.1,3778.184171,74.6
14.2,2006,6.3,6.3,12,3,1.46,420.1153538,99,3,0.689,4,99,5.64,1196136,0.1,3371.71231,74.4
13.9,2005,6.4,6.3,14,3,1.37,379.5139945,97,15,0.683,4,98,5.57,112482,0.1,3194.562243,74.2
13.6,2004,6.4,6.3,15,3,1.36,379.7659054,96,1,0.673,4,97,5.63,11761,0.1,3112.83529,74
13.5,2003,6.4,6.3,17,4,1.34,321.7694175,92,22,0.667,4,95,5.36,9939678,0.1,2761.969249,73.7
13.3,2002,6.5,6.4,19,4,1.17,262.8184944,93,98,0.662,5,96,5.32,9864326,0.1,2346.5937,73.5
13.1,2001,6.5,6.4,11,4,1.19,257.2878697,94,231,0.654,5,98,5.29,978571,0.1,2254.933126,73.2
12.8,2000,6.6,6.5,112,4,1.21,264.7842196,94,47,0.646,5,97,5.4,9699197,0.1,2213.91488,72.9
14.5,2015,4.9,4.8,16,15,,0,97,342,0.764,18,97,,78271472,0.1,1979.52569,75.8
14.5,2014,4.9,4.7,17,16,1.45,181.9083783,96,565,0.759,19,96,5.41,773628,0.1,12127.22522,75.5
14.4,2013,4.9,4.7,19,17,1.41,188.1440348,97,7405,0.754,20,98,5.38,75787333,0.1,12542.93565,75.2
14.3,2012,4.9,4.7,112,19,1.54,20.75120211,97,349,0.75,22,97,5.24,74569867,0.1,1172.3843,74.8
13.8,2011,4.9,4.7,114,20,1.53,1275.877569,96,111,0.737,23,97,5.29,7349455,0.1,11341.13395,74.5
13,2010,4.9,4.7,116,21,1.49,32.78235828,96,7,0.715,25,97,5.61,72326914,0.1,1672.5693,74.2
12.5,2009,4.9,4.8,118,23,1.4,106.9482898,94,4,0.709,27,96,6.8,71339185,0.1,936.499911,73.9
12.5,2008,5,4.8,121,25,1.39,22.67271848,92,0,0.705,29,96,6.7,74432,0.1,185.68975,73.5
12.3,2007,5,4.8,124,26,1.26,115.5801103,96,3,0.697,31,96,6.4,69597281,0.1,979.49246,73.2
11.9,2006,5,4.8,126,28,1.29,103.523776,82,34,0.687,34,9,5.81,6876345,0.1,834.869161,72.8
11.9,2005,5,4.9,129,30,1.29,832.9552058,85,6200,0.681,36,9,5.45,679346,0.1,7384.354661,72.4
12,2004,5.1,4.9,132,33,1.35,1.132766775,77,8927,0.675,39,85,5.37,677855,0.1,64.72953,72
11.9,2003,5.1,5,135,35,1.42,459.1113061,68,5844,0.668,43,69,5.34,668583,0.1,4718.51291,71.6
11.5,2002,5.2,5,138,38,1.47,35.55729,72,7823,0.658,46,78,5.36,6514354,0.1,366.57,71.2
11.1,2001,5.2,5.1,14,41,1.49,256.4341746,77,30509,0.653,50,88,5.16,64191474,0.1,3119.63716,78
10.7,2000,5.3,5.2,143,44,1.54,421.2956602,71,16244,0.641,54,85,4.95,6324121,0.1,4316.553895,74
10.8,2015,3.3,3.3,215,6,,0,99,0,0.688,7,99,,5565284,0.1,6432.668768,66.3
10.8,2014,3.3,3.3,217,7,2.9,691.1333535,97,0,0.683,8,98,2.7,5466241,0.1,7962.365824,66
10.7,2013,3.2,3.3,228,7,2.93,63.7481117,98,0,0.678,8,98,2.12,5366277,0.1,734.42525,65.4
10.7,2012,3.2,3.3,22,7,2.75,579.4128244,98,0,0.672,8,98,1.96,5267839,0.1,6675.262954,65.6
10.6,2011,3.2,3.3,217,7,2.55,490.4181326,97,0,0.665,8,97,1.98,517461,0.1,5649.978486,65.6
10.6,2010,3.2,3.3,211,7,2.48,385.325164,96,0,0,8,96,1.99,58721,0.1,4439.23,65.8
10.5,2009,3.2,3.3,215,6,2.35,37.88466056,97,0,0,8,97,1.88,5795,0.1,436.459223,65.6
10.5,2008,3.2,3.3,235,6,2.4,34.23979419,96,0,0,8,96,1.93,4935762,0.1,394.467675,64.5
10.4,2007,3.3,3.3,241,6,2.58,0.358651421,98,59,0,8,98,2.16,487137,0.1,26.371428,64.1
10.4,2006,3.3,3.3,245,6,2.71,29.27235366,98,48,0,8,98,2.9,48115,0.1,2136.66815,63.7
10.3,2005,3.4,3.4,248,6,2.85,2.19888585,99,0,0,8,99,3.51,4754641,0.1,174.51475,63.3
10.3,2004,3.4,3.4,238,6,2.86,186.1013972,96,1,0,8,98,4.3,473398,0.1,1453.917166,63.5
10.3,2003,3.5,3.4,231,7,2.88,179.6156482,97,1,0,8,66,3.85,4655741,0.1,1283.885977,63.4
10.2,2002,3.5,3.5,229,7,2.33,130.3784829,96,11,0,8,99,3.34,4612,0.1,967.917468,63.3
10.2,2001,3.6,3.5,221,7,2.35,106.180706,,9,0,9,94,3.87,45648,0.1,774.4763388,64
0,2000,3.6,3.6,224,7,2.9,88.2436347,,113,0,9,98,3.94,4516131,0.1,643.17518,63.8
0,2013,0.2,0.1,,0,0.01,78.28120317,9,0,,0,9,16.61,1819,0.1,3542.13589,
10,2015,5.6,5.6,291,66,,0,78,478,0.488,93,82,,414487,3.1,693.8963829,62.3
10,2014,5.7,5.6,38,68,0.01,14.16770158,78,314,0.483,97,82,7.22,38833338,3.2,719.172669,61.5
10,2013,5.7,5.7,325,71,0.01,90.76144414,78,7878,0.478,103,82,7.47,37553726,4,662.492293,67
10,2012,5.8,5.8,339,73,0.01,92.88697859,78,2027,0.477,109,82,7.58,3636796,4.6,647.74741,60
10.7,2011,5.9,5.9,347,76,10.22,94.49686776,82,3312,0.477,114,82,9.9,3593648,6.8,584.3962137,59.3
10.9,2010,6,6,362,79,10.03,116.202964,8,1313,0.473,119,79,11.2,33915133,8,594.9972557,58.4
10.8,2009,6.1,6.1,378,82,9.63,87.04534954,79,1601,0.464,124,78,8.43,32771895,8.1,647.17732,57.5
10.6,2008,6.2,6.2,41,84,9.79,72.85023656,71,1319,0.453,130,69,9.1,31663896,8.2,449.6928183,56.3
10.3,2007,6.3,6.3,41,88,9.65,6.002527685,73,3776,0.442,137,7,9.76,359487,8.4,41.858631,55.5
